Id,Token,Label
37057,"""Cavalaire""",geogName name
37058,""",""",aucun
37059,"""au""",aucun
37060,"""Nord""",aucun
37061,"""(""",aucun
37062,"""2020""",aucun
37063,""")""",aucun
37064,""".""",aucun
37065,"""13""",aucun
37066,"""Dans""",aucun
37067,"""l’""",aucun
37068,"""Est""",aucun
37069,"""du""",aucun
37070,"""Lavandou""",geogName name
37071,""",""",aucun
37072,"""la""",aucun
37073,"""côte""",geogFeat
37074,"""forme""",aucun
37075,"""plusieurs""",aucun
37076,"""anses""",geogFeat
37077,"""sur""",aucun
37078,"""les""",aucun
37079,"""bords""",aucun
37080,"""desquelles""",aucun
37081,"""s’""",aucun
37082,"""échelonnent""",aucun
37083,"""les""",aucun
37084,"""stations""",geogFeat
37085,"""balnéaires""",geogFeat
37086,""".""",aucun
37087,"""L’""",aucun
37088,"""anse""",geogFeat geogName
37089,"""de""",geogName
37090,"""Cavalière""",geogName name
37091,""",""",aucun
37092,"""entre""",aucun
37093,"""la""",aucun
37094,"""pointe""",geogFeat geogName
37095,"""du""",geogName
37096,"""Layet""",geogName name
37097,"""et""",aucun
37098,"""le""",aucun
37099,"""cap""",geogFeat geogName
37100,"""Nègre""",geogName name
37101,""",""",aucun
37102,"""est""",aucun
37103,"""bordée""",aucun
37104,"""d’""",aucun
37105,"""une""",aucun
37106,"""plage""",geogFeat
37107,"""de""",aucun
37108,"""sable""",aucun
37109,"""longue""",aucun
37110,"""de""",aucun
37111,"""près""",aucun
37112,"""de""",aucun
37113,"""1""",aucun
37114,"""M.""",aucun
37115,"""19""",aucun
37116,"""L’""",aucun
37117,"""anse""",geogFeat
37118,"""est""",aucun
37119,"""largement""",aucun
37120,"""occupée""",aucun
37121,"""par""",aucun
37122,"""des""",aucun
37123,"""champs""",geogFeat
37124,"""de""",geogFeat
37125,"""biocénoses""",geogFeat
37126,""",""",aucun
37127,"""les""",aucun
37128,"""navires""",aucun
37129,"""peuvent""",aucun
37130,"""toutefois""",aucun
37131,"""mouiller""",aucun
37132,"""à""",aucun
37133,"""proximité""",aucun
37134,"""du""",aucun
37135,"""rivage""",geogFeat
37136,""",""",aucun
37137,"""principalement""",aucun
37138,"""à""",aucun
37139,"""l’""",aucun
37140,"""Ouest""",aucun
37141,""",""",aucun
37142,"""sous""",aucun
37143,"""réserve""",aucun
37144,"""de""",aucun
37145,"""le""",aucun
37146,"""faire""",aucun
37147,"""sur""",aucun
37148,"""fond""",aucun
37149,"""de""",aucun
37150,"""sable""",aucun
37151,""".""",aucun
37152,"""25""",aucun
37153,"""Le""",aucun
37154,"""cap""",geogFeat geogName
37155,"""Nègre""",geogName name
37156,"""est""",aucun
37157,"""un""",aucun
37158,"""promontoire""",geogFeat
37159,"""de""",aucun
37160,"""couleur""",aucun
37161,"""sombre""",aucun
37162,"""dont""",aucun
37163,"""la""",aucun
37164,"""face""",geogFeat geogName
37165,"""Est""",geogName name
37166,""",""",aucun
37167,"""très""",aucun
37168,"""escarpée""",aucun
37169,""",""",aucun
37170,"""porte""",aucun
37171,"""une""",aucun
37172,"""tour""",geogFeat
37173,"""remarquable""",aucun
37174,"""à""",aucun
37175,"""l’""",aucun
37176,"""altitude""",aucun
37177,"""de""",aucun
37178,"""120""",aucun
37179,"""m""",aucun
37180,"""(""",aucun
37181,"""43""",aucun
37182,"""°""",aucun
37183,"""08,9""",aucun
37184,"""'""",aucun
37185,"""N""",aucun
37186,"""—""",aucun
37187,"""6""",aucun
37188,"""°""",aucun
37189,"""26,7""",aucun
37190,"""'""",aucun
37191,"""E""",aucun
37192,""")""",aucun
37193,""".""",aucun
37194,"""La""",aucun
37195,"""côte""",geogFeat
37196,"""est""",aucun
37197,"""ensuite""",aucun
37198,"""marquée""",aucun
37199,"""par""",aucun
37200,"""une""",aucun
37201,"""série""",aucun
37202,"""de""",aucun
37203,"""pointes""",geogFeat
37204,""".""",aucun
37205,"""31""",aucun
37206,"""La""",aucun
37207,"""pointe""",geogFeat geogName
37208,"""du""",geogName
37209,"""Dattier""",geogName name
37210,""",""",aucun
37211,"""à""",aucun
37212,"""3,2""",aucun
37213,"""M""",aucun
37214,"""à""",aucun
37215,"""l’""",aucun
37216,"""ENE""",aucun
37217,"""du""",aucun
37218,"""cap""",geogFeat geogName
37219,"""Nègre""",geogName name
37220,""",""",aucun
37221,"""porte""",aucun
37222,"""une""",aucun
37223,"""maison""",geogFeat
37224,"""remarquable""",aucun
37225,"""(""",aucun
37226,"""43""",aucun
37227,"""°""",aucun
37228,"""09,5""",aucun
37229,"""'""",aucun
37230,"""N""",aucun
37231,"""—""",aucun
37232,"""6""",aucun
37233,"""°""",aucun
37234,"""30,4""",aucun
37235,"""'""",aucun
37236,"""E""",aucun
37237,""")""",aucun
37238,""".""",aucun
37239,"""37""",aucun
37240,"""Entre""",aucun
37241,"""la""",aucun
37242,"""pointe""",geogFeat geogName
37243,"""de""",geogName
37244,"""l’""",geogName
37245,"""Écuelle""",geogName name
37246,"""et""",aucun
37247,"""la""",aucun
37248,"""pointe""",geogFeat geogName
37249,"""du""",geogName
37250,"""Trésor""",geogName name
37251,""",""",aucun
37252,"""dans""",aucun
37253,"""les""",aucun
37254,"""baies""",geogFeat geogName
37255,"""du""",geogName
37256,"""Canadel""",geogName name
37257,"""et""",geogName
37258,"""du""",geogName
37259,"""Rayol""",geogName name
37260,""",""",aucun
37261,"""se""",aucun
37262,"""trouve""",aucun
37263,"""un""",aucun
37264,"""ensemble""",aucun
37265,"""de""",aucun
37266,"""quatre""",aucun
37267,"""zones""",geogFeat
37268,"""de""",geogFeat
37269,"""mouillages""",geogFeat
37270,"""et""",geogFeat
37271,"""d’""",geogFeat
37272,"""équipements""",geogFeat
37273,"""légers""",geogFeat
37274,"""gérées""",aucun
37275,"""par""",aucun
37276,"""la""",aucun
37277,"""commune""",geogFeat geogName
37278,"""du""",geogName
37279,"""Rayol""",geogName name
37280,"""-""",geogName name
37281,"""Canadel-""",geogName name
37282,"""sur""",geogName name
37283,"""-""",geogName name
37284,"""Mer""",geogName name
37285,""".""",aucun
37286,"""Ces""",aucun
37287,"""zones""",geogFeat
37288,"""sont""",aucun
37289,"""définies""",aucun
37290,"""respectivement""",aucun
37291,"""par""",aucun
37292,"""les""",aucun
37293,"""arrêtés""",aucun
37294,"""interpréfectoraux""",aucun
37295,"""11/2019""",aucun
37296,"""et""",aucun
37297,"""12/2019""",aucun
37298,"""du""",aucun
37299,"""25""",aucun
37300,"""janvier""",aucun
37301,"""2019""",aucun
37302,"""du""",aucun
37303,"""préfet""",aucun
37304,"""maritime""",aucun
37305,"""de""",aucun
37306,"""la""",aucun
37307,"""Méditerranée""",geogName name
37308,"""et""",aucun
37309,"""du""",aucun
37310,"""préfet""",aucun
37311,"""du""",aucun
37312,"""Var""",geogName name
37313,""".""",aucun
37314,"""Elles""",aucun
37315,"""regroupent""",aucun
37316,"""69""",aucun
37317,"""et""",aucun
37318,"""49""",aucun
37319,"""postes""",geogFeat
37320,"""(""",aucun
37321,"""dont""",aucun
37322,"""22""",aucun
37323,"""et""",aucun
37324,"""14""",aucun
37325,"""pour""",aucun
37326,"""les""",aucun
37327,"""navires""",aucun
37328,"""de""",aucun
37329,"""passage""",aucun
37330,""")""",aucun
37331,""",""",aucun
37332,"""les""",aucun
37333,"""navires""",aucun
37334,"""accueillis""",aucun
37335,"""font""",aucun
37336,"""entre""",aucun
37337,"""6""",aucun
37338,"""m""",aucun
37339,"""et""",aucun
37340,"""10""",aucun
37341,"""m""",aucun
37342,""",""",aucun
37343,"""et""",aucun
37344,"""les""",aucun
37345,"""zones""",geogFeat
37346,"""sont""",aucun
37347,"""exploitées""",aucun
37348,"""chaque""",aucun
37349,"""année""",aucun
37350,"""du""",aucun
37351,"""1er""",aucun
37352,"""avril""",aucun
37353,"""au""",aucun
37354,"""30""",aucun
37355,"""septembre""",aucun
37356,""".""",aucun
37357,"""43""",aucun
37358,"""Entre""",aucun
37359,"""la""",aucun
37360,"""ZMEL""",geogFeat
37361,"""située""",aucun
37362,"""devant""",aucun
37363,"""la""",aucun
37364,"""plage""",geogFeat geogName
37365,"""du""",geogName
37366,"""Rayol""",geogName name
37367,"""et""",aucun
37368,"""celle-ci""",aucun
37369,"""se""",aucun
37370,"""trouve""",aucun
37371,"""une""",aucun
37372,"""zone""",geogFeat
37373,"""interdite""",geogFeat
37374,"""aux""",geogFeat
37375,"""embarcations""",geogFeat
37376,"""motorisées""",geogFeat
37377,"""ou""",geogFeat
37378,"""à""",geogFeat
37379,"""moteur""",geogFeat
37380,""",""",aucun
37381,"""permanente""",aucun
37382,"""et""",aucun
37383,"""balisée""",aucun
37384,""".""",aucun
37385,"""Elle""",aucun
37386,"""a""",aucun
37387,"""pour""",aucun
37388,"""objectif""",aucun
37389,"""de""",aucun
37390,"""protéger""",aucun
37391,"""les""",aucun
37392,"""zones""",geogFeat
37393,"""réservées""",geogFeat
37394,"""à""",geogFeat
37395,"""la""",geogFeat
37396,"""baignade""",geogFeat
37397,"""et""",aucun
37398,"""les""",aucun
37399,"""géotubes""",geogFeat
37400,"""posés""",aucun
37401,"""sur""",aucun
37402,"""le""",aucun
37403,"""fond""",aucun
37404,""",""",aucun
37405,"""mis""",aucun
37406,"""en""",aucun
37407,"""place""",aucun
37408,"""pour""",aucun
37409,"""réduire""",aucun
37410,"""l’""",aucun
37411,"""action""",aucun
37412,"""d’""",aucun
37413,"""érosion""",aucun
37414,"""des""",aucun
37415,"""vagues""",aucun
37416,"""sur""",aucun
37417,"""la""",aucun
37418,"""plage""",geogFeat
37419,"""(""",aucun
37420,"""arrêté""",aucun
37421,"""091/2021""",aucun
37422,"""du""",aucun
37423,"""12""",aucun
37424,"""mai""",aucun
37425,"""2021""",aucun
37426,"""du""",aucun
37427,"""préfet""",aucun
37428,"""maritime""",aucun
37429,"""de""",aucun
37430,"""la""",aucun
37431,"""Méditerranée""",geogName name
37432,""")""",aucun
37433,""".""",aucun
37434,"""2125""",aucun
37435,"""204""",aucun
37436,"""extrait""",aucun
37437,"""le""",aucun
37438,""":""",aucun
37439,"""2021""",aucun
37440,"""-""",aucun
37441,"""09""",aucun
37442,"""-""",aucun
37443,"""21""",aucun
37444,"""—""",aucun
37445,"""généré""",aucun
37446,"""le""",aucun
37447,""":""",aucun
37448,"""2021""",aucun
37449,"""-""",aucun
37450,"""10""",aucun
37451,"""-""",aucun
37452,"""06""",aucun
37453,"""–""",aucun
37454,"""page""",aucun
37455,"""204""",aucun
37456,"""/""",aucun
37457,"""0""",aucun
37458,"""DU""",aucun
37459,"""CAP""",geogFeat geogName
37460,"""BÉNAT""",geogName name
37461,"""AU""",aucun
37462,"""CAP""",geogFeat geogName
37463,"""CAMARAT""",geogName name
37464,""".""",aucun
37465,"""01""",aucun
37466,"""8.3.1""",aucun
37467,""".""",aucun
37468,"""Environnement""",aucun
37469,"""07""",aucun
37470,"""À""",aucun
37471,"""environ""",aucun
37472,"""6""",aucun
37473,"""M""",aucun
37474,"""au""",aucun
37475,"""SSW""",aucun
37476,"""du""",aucun
37477,"""plateau""",geogFeat
37478,"""de""",aucun
37479,"""récifs""",geogFeat
37480,"""coralliens""",aucun
37481,"""portant""",aucun
37482,"""le""",aucun
37483,"""groupe""",aucun
37484,"""des""",aucun
37485,"""Îles""",geogFeat geogName
37486,"""Moucha""",geogName name
37487,"""(""",aucun
37488,"""11""",aucun
37489,"""°""",aucun
37490,"""44""",aucun
37491,"""'""",aucun
37492,"""N""",aucun
37493,"""—""",aucun
37494,"""43""",aucun
37495,"""°""",aucun
37496,"""12""",aucun
37497,"""'""",aucun
37498,"""E""",aucun
37499,""")""",aucun
37500,""",""",aucun
37501,"""la""",aucun
37502,"""rade""",geogFeat geogName
37503,"""de""",geogName
37504,"""Djibouti""",geogName name
37505,"""(""",aucun
37506,"""11""",aucun
37507,"""°""",aucun
37508,"""36""",aucun
37509,"""'""",aucun
37510,"""N""",aucun
37511,"""—""",aucun
37512,"""43""",aucun
37513,"""°""",aucun
37514,"""08""",aucun
37515,"""'""",aucun
37516,"""E""",aucun
37517,""")""",aucun
37518,"""est""",aucun
37519,"""protégée""",aucun
37520,"""à""",aucun
37521,"""l’""",aucun
37522,"""Ouest""",aucun
37523,"""par""",aucun
37524,"""des""",aucun
37525,"""hauts-fonds""",geogFeat
37526,"""et""",aucun
37527,"""à""",aucun
37528,"""l’""",aucun
37529,"""Est""",aucun
37530,"""et""",aucun
37531,"""au""",aucun
37532,"""NE""",aucun
37533,"""par""",aucun
37534,"""le""",aucun
37535,"""promontoire""",geogFeat
37536,"""sur""",aucun
37537,"""lequel""",aucun
37538,"""est""",aucun
37539,"""construite""",aucun
37540,"""la""",aucun
37541,"""ville""",geogFeat
37542,""",""",aucun
37543,"""capitale""",geogFeat
37544,"""de""",aucun
37545,"""la""",aucun
37546,"""République""",geogFeat geogName
37547,"""de""",geogName
37548,"""Djibouti""",geogName name
37549,""".""",aucun
37550,"""13""",aucun
37551,"""Entre""",aucun
37552,"""Djibouti""",geogName name
37553,"""et""",aucun
37554,"""Berbera""",geogName name
37555,""",""",aucun
37556,"""port""",geogFeat
37557,"""somalien""",aucun
37558,"""situé""",aucun
37559,"""à""",aucun
37560,"""environ""",aucun
37561,"""130""",aucun
37562,"""M""",aucun
37563,"""au""",aucun
37564,"""SE""",aucun
37565,""",""",aucun
37566,"""la""",aucun
37567,"""côte""",geogFeat
37568,"""est""",aucun
37569,"""basse""",aucun
37570,"""et""",aucun
37571,"""sablonneuse""",aucun
37572,""",""",aucun
37573,"""sans""",aucun
37574,"""amer""",geogFeat
37575,"""remarquable""",aucun
37576,""".""",aucun
37577,"""À""",aucun
37578,"""partir""",aucun
37579,"""de""",aucun
37580,"""Saylac""",geogName name
37581,""",""",aucun
37582,"""ville""",geogFeat
37583,"""somalienne""",aucun
37584,"""à""",aucun
37585,"""environ""",aucun
37586,"""23""",aucun
37587,"""M""",aucun
37588,"""au""",aucun
37589,"""SE""",aucun
37590,"""de""",aucun
37591,"""Djibouti""",geogName name
37592,""",""",aucun
37593,"""les""",aucun
37594,"""terres""",aucun
37595,"""s’""",aucun
37596,"""élèvent""",aucun
37597,"""depuis""",aucun
37598,"""la""",aucun
37599,"""côte""",geogFeat
37600,"""jusqu’""",aucun
37601,"""aux""",aucun
37602,"""montagnes""",geogFeat
37603,"""situées""",aucun
37604,"""à""",aucun
37605,"""environ""",aucun
37606,"""20""",aucun
37607,"""M""",aucun
37608,"""à""",aucun
37609,"""l’""",aucun
37610,"""intérieur""",aucun
37611,"""du""",aucun
37612,"""pays""",geogFeat
37613,""".""",aucun
37614,"""Vue""",aucun
37615,"""du""",aucun
37616,"""large""",aucun
37617,""",""",aucun
37618,"""la""",aucun
37619,"""côte""",geogFeat
37620,"""apparaît""",aucun
37621,"""comme""",aucun
37622,"""une""",aucun
37623,"""grande""",aucun
37624,"""baie""",geogFeat
37625,"""qui""",aucun
37626,"""se""",aucun
37627,"""creuserait""",aucun
37628,"""vers""",aucun
37629,"""le""",aucun
37630,"""Sud""",aucun
37631,""".""",aucun
37632,"""19""",aucun
37633,"""La""",aucun
37634,"""frontière""",geogFeat
37635,"""entre""",aucun
37636,"""la""",aucun
37637,"""République""",geogFeat geogName
37638,"""de""",geogName
37639,"""Djibouti""",geogName name
37640,"""et""",aucun
37641,"""la""",aucun
37642,"""Somalie""",geogName name
37643,"""atteint""",aucun
37644,"""le""",aucun
37645,"""rivage""",geogFeat
37646,"""juste""",aucun
37647,"""à""",aucun
37648,"""l’""",aucun
37649,"""Est""",aucun
37650,"""du""",aucun
37651,"""village""",geogFeat geogName
37652,"""de""",geogName
37653,"""Loyada""",geogName name
37654,"""situé""",aucun
37655,"""à""",aucun
37656,"""10""",aucun
37657,"""M""",aucun
37658,"""au""",aucun
37659,"""SE""",aucun
37660,"""de""",aucun
37661,"""Djibouti""",geogName name
37662,""".""",aucun
37663,"""01""",aucun
37664,"""2.3.3""",aucun
37665,""".""",aucun
37666,"""Port""",geogFeat geogName
37667,"""de""",geogName
37668,"""Miquelon""",geogName name
37669,"""et""",aucun
37670,"""ses""",aucun
37671,"""abords""",aucun
37672,"""01""",aucun
37673,"""3.3.1""",aucun
37674,""".""",aucun
37675,"""Île""",geogFeat geogName
37676,"""Porraggia""",geogName name
37677,"""07""",aucun
37678,"""3.3.1""",aucun
37679,""".""",aucun
37680,"""—""",aucun
37681,"""Île""",geogFeat geogName
37682,"""Porraggia""",geogName name
37683,"""(""",aucun
37684,"""2017""",aucun
37685,""")""",aucun
37686,""".""",aucun
37687,"""13""",aucun
37688,"""L’""",aucun
37689,"""île""",geogFeat geogName
37690,"""Porraggia""",geogName name
37691,"""(""",aucun
37692,"""41""",aucun
37693,"""°""",aucun
37694,"""23,52""",aucun
37695,"""'""",aucun
37696,"""N""",aucun
37697,"""—""",aucun
37698,"""9""",aucun
37699,"""°""",aucun
37700,"""15,80""",aucun
37701,"""'""",aucun
37702,"""E""",aucun
37703,""")""",aucun
37704,""",""",aucun
37705,"""d’""",aucun
37706,"""un""",aucun
37707,"""peu""",aucun
37708,"""plus""",aucun
37709,"""de""",aucun
37710,"""200""",aucun
37711,"""m""",aucun
37712,"""de""",aucun
37713,"""longueur""",aucun
37714,""",""",aucun
37715,"""se""",aucun
37716,"""trouve""",aucun
37717,"""à""",aucun
37718,"""1""",aucun
37719,"""M""",aucun
37720,"""au""",aucun
37721,"""Nord""",aucun
37722,"""de""",aucun
37723,"""l’""",aucun
37724,"""île""",geogFeat geogName
37725,"""Cavallo""",geogName name
37726,""".""",aucun
37727,"""Elle""",aucun
37728,"""est""",aucun
37729,"""entourée""",aucun
37730,"""d’""",aucun
37731,"""îlots""",geogFeat
37732,""",""",aucun
37733,"""de""",aucun
37734,"""rochers""",geogFeat
37735,"""et""",aucun
37736,"""d’""",aucun
37737,"""écueils""",geogFeat
37738,"""détachés""",aucun
37739,"""notamment""",aucun
37740,"""au""",aucun
37741,"""NE""",aucun
37742,"""et""",aucun
37743,"""au""",aucun
37744,"""SE""",aucun
37745,""".""",aucun
37746,"""Elle""",aucun
37747,"""occupe""",aucun
37748,"""la""",aucun
37749,"""lisière""",aucun
37750,"""SE""",aucun
37751,"""de""",aucun
37752,"""la""",aucun
37753,"""partie""",aucun
37754,"""Nord""",aucun
37755,"""du""",aucun
37756,"""passage""",geogFeat geogName
37757,"""de""",geogName
37758,"""la""",geogName
37759,"""Piantarella""",geogName name
37760,""".""",aucun
37761,"""19""",aucun
37762,"""L’""",aucun
37763,"""île""",geogFeat
37764,"""et""",aucun
37765,"""ses""",aucun
37766,"""abords""",aucun
37767,"""ne""",aucun
37768,"""sont""",aucun
37769,"""marqués""",aucun
37770,"""par""",aucun
37771,"""aucun""",aucun
37772,"""balisage""",geogFeat
37773,""".""",aucun
37774,"""184""",aucun
37775,"""ÎLES""",geogFeat geogName
37776,"""LAVEZZI""",geogName name
37777,"""01""",aucun
37778,"""4.6.4""",aucun
37779,""".""",aucun
37780,"""Port""",geogFeat geogName
37781,"""de""",geogName
37782,"""Ténès""",geogName name
37783,"""et""",aucun
37784,"""ses""",aucun
37785,"""abords""",aucun
37786,"""Nord""",aucun
37787,"""01""",aucun
37788,"""5.4.7""",aucun
37789,""".""",aucun
37790,"""Les""",geogName name
37791,"""Brochets""",geogName name
37792,"""07""",aucun
37793,"""5.4.7""",aucun
37794,""".""",aucun
37795,"""—""",aucun
37796,"""Les""",geogName name
37797,"""Brochets""",geogName name
37798,"""(""",aucun
37799,"""2018""",aucun
37800,""")""",aucun
37801,""".""",aucun
37802,"""01""",aucun
37803,"""3.2.4.1.3""",aucun
37804,""".""",aucun
37805,"""Atterrissage""",aucun
37806,"""07""",aucun
37807,"""Amer""",geogFeat
37808,"""remarquable""",aucun
37809,""":""",aucun
37810,"""croix""",geogFeat
37811,"""en""",aucun
37812,"""bois""",aucun
37813,"""blanche""",aucun
37814,"""(""",aucun
37815,"""10""",aucun
37816,"""°""",aucun
37817,"""04,141""",aucun
37818,"""'""",aucun
37819,"""S""",aucun
37820,"""—""",aucun
37821,"""47""",aucun
37822,"""°""",aucun
37823,"""44,291""",aucun
37824,"""'""",aucun
37825,"""E""",aucun
37826,""")""",aucun
37827,""",""",aucun
37828,"""à""",aucun
37829,"""l’""",aucun
37830,"""extrémité""",aucun
37831,"""nord""",aucun
37832,"""d’""",aucun
37833,"""un""",aucun
37834,"""bâtiment""",geogFeat
37835,""",""",aucun
37836,"""visible""",aucun
37837,"""à""",aucun
37838,"""travers""",aucun
37839,"""les""",aucun
37840,"""arbres""",aucun
37841,""".""",aucun
37842,"""01""",aucun
37843,"""6.1.3""",aucun
37844,""".""",aucun
37845,"""Organisation""",aucun
37846,"""du""",aucun
37847,"""sauvetage""",aucun
37848,"""07""",aucun
37849,"""La""",aucun
37850,"""côte""",geogFeat
37851,"""décrite""",aucun
37852,"""dans""",aucun
37853,"""ce""",aucun
37854,"""chapitre""",aucun
37855,"""est""",aucun
37856,"""partagée""",aucun
37857,"""entre""",aucun
37858,"""quatre""",aucun
37859,"""Régions""",geogFeat
37860,"""de""",geogFeat
37861,"""Recherche""",geogFeat
37862,"""et""",geogFeat
37863,"""de""",geogFeat
37864,"""Sauvetage""",geogFeat
37865,""":""",aucun
37866,"""–""",aucun
